post_id,source,target,tipo_interacao,data
421166,8882,421166,repost,20240225
457176,209496,457176,repost,20231017
19043,183718,19043,repost,20231107
302255,3952,302255,repost,20231108
1813543,91011,1813543,repost,20240201
142821,21643,142821,repost,20240220
459998,32439,459998,repost,20230728
77497,28168,77497,repost,20230808
116704,140791,116704,repost,20231208
26,120,26,repost,20240202
562790,46913,562790,repost,20231221
123786,232078,123786,repost,20240222
33416,34494,33416,repost,20230817
374389,26324,374389,repost,20230910
381410,295323,381410,repost,20231021
260079,334555,260079,repost,20231120
121282,528798,121282,repost,20230805
432794,43110,432794,repost,20240117
372545,62851,372545,repost,20231012
2969906,4290,2969906,repost,20240107
59970,22342,59970,repost,20231126
530872,126,530872,repost,20230731
1308814,6889,1308814,repost,20240104
1452874,35187,1452874,repost,20240210
34057,30808,34057,repost,20230705
876588,1456427,876588,repost,20240226
511011,400058,511011,repost,20240115
566919,503005,566919,repost,20230922
34057,78840,34057,repost,20230919
179514,766004,179514,repost,20240207
37733,168994,37733,repost,20231115
66553,189964,66553,repost,20240208
116829,30236,116829,repost,20230807
80135,83191,80135,repost,20231102
1119980,260586,1119980,repost,20230915
65643,24820,65643,repost,20240117
2236266,953037,2236266,repost,20240306
144760,452970,144760,repost,20230825
30112,55048,30112,repost,20240111
1464446,12400,1464446,repost,20240216
65995,27,65995,repost,20231009
1402164,476794,1402164,repost,20231121
161280,27121,161280,repost,20240205
461521,2489,461521,repost,20230817
316036,12413,316036,repost,20230906
94511,3353,94511,repost,20240127
34007,24111,34007,repost,20230906
144716,18213,144716,repost,20231124
252833,11032,252833,repost,20231019
347293,66648,347293,repost,20240306
1202246,937,1202246,repost,20240207
95067,45,95067,repost,20230906
14498,14013,14498,repost,20240131
1545495,120,1545495,repost,20231221
1186566,184823,1186566,repost,20231121
15474,50626,15474,repost,20231209
13073,438378,13073,repost,20231022
806788,47777,806788,repost,20230929
153515,314321,153515,repost,20231117
149218,8977,149218,repost,20231017
155829,106862,155829,repost,20231127
14485,52528,14485,repost,20231018
25830,404607,25830,repost,20240228
173563,15360,173563,repost,20230910
582122,15109,582122,repost,20231206
264378,122714,264378,repost,20231107
668046,25488,668046,repost,20230711
1225365,28533,1225365,repost,20231211
29047,467569,29047,repost,20240216
147640,147636,147640,repost,20230917
37750,16930,37750,repost,20240120
213038,303967,213038,repost,20240119
1427291,6511,1427291,repost,20240214
1205428,16978,1205428,repost,20240308
106745,37809,106745,repost,20240304
936354,32279,936354,repost,20231016
68620,46756,68620,repost,20231102
2258,451977,2258,repost,20231023
287868,216127,287868,repost,20240207
273231,270470,273231,repost,20230923
221457,157699,221457,repost,20230717
974850,154400,974850,repost,20231021
52090,49172,52090,repost,20231102
46502,34499,46502,repost,20240314
2497911,659410,2497911,repost,20231003
1538955,204594,1538955,repost,20231011
503001,23088,503001,repost,20231121
1812059,343446,1812059,repost,20231017
242616,2480620,242616,repost,20230804
277795,11268,277795,repost,20240108
46130,468340,46130,repost,20231005
157521,367500,157521,repost,20231120
1125460,240776,1125460,repost,20231117
14829,15715,14829,repost,20231026
2187807,159633,2187807,repost,20240111
20502,86151,20502,repost,20230810
98171,3837,98171,repost,20240115
66421,164796,66421,repost,20231027
12551,631,12551,repost,20240217
313831,20354,313831,repost,20230819
143153,5947,143153,repost,20230901
44533,223426,44533,repost,20231008
71166,3424,71166,repost,20231017
36056,389,36056,repost,20230526
66362,77475,66362,repost,20230728
1750772,3133,1750772,repost,20231230
36988,35105,36988,repost,20240111
500431,704181,500431,repost,20231211
34853,25511,34853,repost,20240221
30052,20487,30052,repost,20231105
977573,369,977573,repost,20231209
518602,47781,518602,repost,20231124
1271286,262549,1271286,repost,20231020
85755,545850,85755,repost,20230922
110388,611908,110388,repost,20240304
2008895,273012,2008895,repost,20240212
95474,66768,95474,repost,20231217
1877321,618,1877321,repost,20240220
1934423,1569641,1934423,repost,20240312
238435,14658,238435,repost,20231010
1171502,217981,1171502,repost,20230925
667,59872,667,repost,20230805
904060,47823,904060,repost,20230825
25798,5351,25798,repost,20231031
30366,461275,30366,repost,20230803
125799,96955,125799,repost,20240216
75894,46835,75894,repost,20230719
47876,88538,47876,repost,20230922
796028,1684,796028,repost,20240310
41742,374763,41742,repost,20230925
1402164,22492,1402164,repost,20231102
65917,2461,65917,repost,20231207
103577,319740,103577,repost,20231101
18266,39810,18266,repost,20240128
469172,103807,469172,repost,20230827
90842,206467,90842,repost,20231027
632362,223065,632362,repost,20231202
531160,26284,531160,repost,20240316
866634,137,866634,repost,20230505
405754,14589,405754,repost,20231223
72614,16554,72614,repost,20230509
471875,90501,471875,repost,20240127
39381,26671,39381,repost,20230913
754203,1280,754203,repost,20240103
52997,26663,52997,repost,20240123
383149,2870,383149,repost,20231212
1607696,658148,1607696,repost,20231018
187694,38262,187694,repost,20231216
12985,3826,12985,repost,20231001
2009862,78,2009862,repost,20231008
512025,268041,512025,repost,20231220
695708,668085,695708,repost,20230628
643424,661660,643424,repost,20240110
839437,12808,839437,repost,20231029
1065832,9664,1065832,repost,20240101
202183,17754,202183,repost,20240208
923202,41347,923202,repost,20231216
171349,541683,171349,repost,20231020
12138,12148,12138,repost,20230813
2838581,221090,2838581,repost,20240208
1214711,120274,1214711,repost,20231201
1637678,851,1637678,repost,20240209
1044409,842896,1044409,repost,20240208
3726754,8462,3726754,repost,20231008
241571,275056,241571,repost,20230503
2200846,75309,2200846,repost,20231207
40574,60068,40574,repost,20231127
1757868,137730,1757868,repost,20240211
34058,30588,34058,repost,20231216
818885,19486,818885,repost,20240127
1424105,228106,1424105,repost,20240312
144817,31559,144817,repost,20230805
273224,273185,273224,repost,20240314
13038,3833,13038,repost,20240120
14664,17829,14664,repost,20231111
630393,1639,630393,repost,20240117
240959,203051,240959,repost,20231029
1008760,75338,1008760,repost,20231102
614689,205560,614689,repost,20231018
2464443,8654,2464443,repost,20231222
316825,1120,316825,repost,20240208
68927,734,68927,repost,20240212
181580,6532,181580,repost,20231129
236832,51553,236832,repost,20240216
508274,508271,508274,repost,20231105
1508841,177231,1508841,repost,20240207
602470,26312,602470,repost,20240217
627270,56214,627270,repost,20230829
206462,91031,206462,repost,20230813
171334,379,171334,repost,20231008
37717,628,37717,repost,20231231
131089,33695,131089,repost,20240314
1103120,258123,1103120,repost,20240318
346423,86986,346423,repost,20231030
189186,39340,189186,repost,20231124
34860,46203,34860,repost,20231127
355745,293600,355745,repost,20240123
929808,26709,929808,repost,20240110
582482,35866,582482,repost,20240205
275580,8849,275580,repost,20240305
705,314091,705,repost,20231011
537807,82318,537807,repost,20240105
21585,126,21585,repost,20230818
61675,85763,61675,repost,20240204
1906896,329584,1906896,repost,20230915
129872,1103918,129872,repost,20230927
451505,1454488,451505,repost,20240226
206154,40400,206154,repost,20230920
152797,46821,152797,repost,20240131
701772,228734,701772,repost,20231017
97744,4594,97744,repost,20240123
1964908,106319,1964908,repost,20240209
72717,72714,72717,repost,20240116
16678,296803,16678,repost,20240209
31004,15403,31004,repost,20230712
173404,28942,173404,repost,20240301
31632,202045,31632,repost,20230707
1580529,10112,1580529,repost,20231221
291874,192742,291874,repost,20231211
684979,25511,684979,repost,20230821
739140,5325,739140,repost,20231206
753089,45076,753089,repost,20230912
898236,296032,898236,repost,20240207
530797,276293,530797,repost,20231213
342804,852487,342804,repost,20240121
23064,58824,23064,repost,20231001
545106,161822,545106,repost,20240313
340318,505432,340318,repost,20240119
234823,372130,234823,repost,20231018
62304,268741,62304,repost,20230914
279017,1043586,279017,repost,20240308
197769,26715,197769,repost,20230828
161927,1495392,161927,repost,20240225
433555,44778,433555,repost,20231202
799585,775310,799585,repost,20230723
1689217,5109,1689217,repost,20231025
438225,69591,438225,repost,20240212
32820,188189,32820,repost,20240206
1853482,929002,1853482,repost,20240307
229717,3837,229717,repost,20240208
170423,85477,170423,repost,20231226
448725,15409,448725,repost,20230930
68211,302487,68211,repost,20240228
690919,27268,690919,repost,20231111
7387,72452,7387,repost,20240223
74214,74396,74214,repost,20231004
2544982,17133,2544982,repost,20230718
31734,46756,31734,repost,20240206
32840,6521,32840,repost,20231210
2765899,1376,2765899,repost,20240305
657866,797299,657866,repost,20231027
416729,38979,416729,repost,20231231
2199324,275113,2199324,repost,20231030
413732,201927,413732,repost,20231031
52076,3154,52076,repost,20231109
161999,6528,161999,repost,20231009
103037,3057,103037,repost,20240124
621451,145762,621451,repost,20231107
506399,4311,506399,repost,20231207
2464969,6691,2464969,repost,20230827
2033988,11853,2033988,repost,20230728
88236,49161,88236,repost,20231106
58788,133751,58788,repost,20230807
223320,53751,223320,repost,20230905
349039,1033341,349039,repost,20231214
186917,180827,186917,repost,20240209
345511,66493,345511,repost,20231215
52622,52520,52622,repost,20230923
99075,86445,99075,repost,20231203
159521,1172,159521,repost,20240115
126413,44778,126413,repost,20230709
1374695,20449,1374695,repost,20240227
82934,796748,82934,repost,20231126
350118,242063,350118,repost,20231224
88004,49153,88004,repost,20231120
975035,19737,975035,repost,20231012
382600,382629,382600,repost,20231218
616334,26890,616334,repost,20230822
16059,19432,16059,repost,20231012
302266,361525,302266,repost,20231209
95067,38975,95067,repost,20230816
20452,519689,20452,repost,20230824
139764,15004,139764,repost,20230912
310785,64830,310785,repost,20231201
320383,726624,320383,repost,20230723
87429,46839,87429,repost,20230908
37750,16406,37750,repost,20240228
399435,1907340,399435,repost,20230911
28023,32836,28023,repost,20231209
2075729,331,2075729,repost,20240207
316223,76305,316223,repost,20230428
986901,270399,986901,repost,20231017
302645,44060,302645,repost,20240219
1011559,5967,1011559,repost,20231003
42452,66637,42452,repost,20231218
34264,1741082,34264,repost,20240212
974618,44407,974618,repost,20231021
84433,1126066,84433,repost,20230927
58113,20419,58113,repost,20240214
277088,219776,277088,repost,20231001
92483,14800,92483,repost,20231227
259792,28597,259792,repost,20240303
105346,43237,105346,repost,20231117
68732,49288,68732,repost,20231014
320981,172441,320981,repost,20240313
16126,29667,16126,repost,20240203
1923201,156605,1923201,repost,20231108
137992,26463,137992,repost,20240125
162043,16490,162043,repost,20231114
28498,54601,28498,repost,20231019
13362,51763,13362,repost,20240127
233482,144817,233482,repost,20231219
88339,49136,88339,repost,20230809
740215,73389,740215,repost,20230929
161419,8623,161419,repost,20240124
676486,26,676486,repost,20230703
1014884,20231,1014884,repost,20240216
655436,86319,655436,repost,20231016
355820,55061,355820,repost,20231022
148623,79921,148623,repost,20240315
5211,532718,5211,repost,20231122
31068,137,31068,repost,20230814
303189,20453,303189,repost,20231011
173564,599588,173564,repost,20231021
328369,37691,328369,repost,20230730
71678,9000,71678,repost,20240208
18,99549,18,repost,20240117
1050324,57535,1050324,repost,20231221
738181,14052,738181,repost,20240306
816604,1249,816604,repost,20231209
557480,1022835,557480,repost,20231125
714183,425,714183,repost,20231208
500242,59068,500242,repost,20230811
519955,52962,519955,repost,20231212
687,74739,687,repost,20231201
39888,27059,39888,repost,20231029
270556,161279,270556,repost,20231221
84981,52067,84981,repost,20230916
15175,14617,15175,repost,20240111
34665,19249,34665,repost,20240122
929826,26602,929826,repost,20240202
530943,5667,530943,repost,20230926
803435,385016,803435,repost,20231227
1037022,6087,1037022,repost,20240302
37701,36110,37701,repost,20240106
773381,182964,773381,repost,20230724
173569,205581,173569,repost,20230922
30783,34871,30783,repost,20231206
279811,18350,279811,repost,20230810
34595,69064,34595,repost,20240316
423213,6252,423213,repost,20240208
72727,93633,72727,repost,20240102
91417,188942,91417,repost,20240112
1156340,350386,1156340,repost,20231013
106075,166564,106075,repost,20231205
351707,6767,351707,repost,20231109
836857,34439,836857,repost,20231202
340318,88508,340318,repost,20240105
520633,71437,520633,repost,20230726
901002,82959,901002,repost,20231205
1286889,1259002,1286889,repost,20240206
188441,21326,188441,repost,20231101
605157,985846,605157,repost,20230813
102452,26177,102452,repost,20230927
718092,75160,718092,repost,20240219
517789,273184,517789,repost,20240217
781323,22846,781323,repost,20231007
289319,7375,289319,repost,20240209
29920,555820,29920,repost,20230908
140324,730735,140324,repost,20240125
336263,543871,336263,repost,20240122
65623,15390,65623,repost,20231029
290990,2648,290990,repost,20240201
32824,42506,32824,repost,20230731
2042807,90971,2042807,repost,20240208
270527,557,270527,repost,20230628
4128,3050,4128,repost,20231025
530642,1249,530642,repost,20230826
86660,202256,86660,repost,20230927
642757,1082126,642757,repost,20240208
36543,58601,36543,repost,20240218
164486,27995,164486,repost,20231012
585517,49288,585517,repost,20231222
331839,6763,331839,repost,20230512
339882,202108,339882,repost,20231021
213707,1972918,213707,repost,20231218
2876703,23862,2876703,repost,20240313
315774,129107,315774,repost,20240120
76613,474032,76613,repost,20230802
46165,85003,46165,repost,20240128
1542795,186244,1542795,repost,20240115
2122639,12502,2122639,repost,20231222
2115169,42660,2115169,repost,20240313
1365108,539390,1365108,repost,20240310
97239,189069,97239,repost,20230929
524491,48295,524491,repost,20231125
22505,4311,22505,repost,20230806
718101,20148,718101,repost,20240221
357048,22845,357048,repost,20230730
32556,678195,32556,repost,20231031
